CameraRigs/0
1, -93.7888, 77.7870, 5.4193, 1.4977, 0.0000, -1.8058
45, -75.7297, 72.8701, 3.9488, 1.5174, 0.0000, -1.8233
100, -50.4827, 65.9962, 1.8929, 1.5449, 0.0000, -1.8477
158, -29.7528, 59.8480, 1.2674, 1.5710, 0.0000, -2.2299
225, -16.4931, 26.3184, 4.5923, 1.5239, 0.0000, -2.4656
328, 27.4748, -29.7107, 2.8887, 1.5682, 0.0000, -2.3723
429, 57.1562, -53.8939, 1.2345, 1.5286, 0.0000, -2.6054
480, 57.1562, -53.8939, 1.2345, 1.5286, 0.0000, -2.6054
